Time,PE,PN,PU,VE,VN,VU,Qw,Qx,Qy,Qz
14782.2383,-0.1812,-0.1347,-0.1631,-0.0061,-0.0043,-0.0908,1.0000,0.0001,-0.0000,-0.0004
14782.2451,-0.1812,-0.1347,-0.1637,-0.0054,-0.0038,-0.0897,1.0000,0.0002,-0.0000,-0.0005
14782.2529,-0.1813,-0.1347,-0.1644,-0.0062,-0.0043,-0.0886,1.0000,0.0001,-0.0001,-0.0005
14782.2627,-0.1813,-0.1347,-0.1653,-0.0077,-0.0056,-0.0871,1.0000,0.0002,-0.0001,-0.0005
14782.2734,-0.1813,-0.1348,-0.1662,-0.0077,-0.0057,-0.0856,1.0000,0.0002,-0.0001,-0.0005
14782.2832,-0.1814,-0.1348,-0.1670,-0.0077,-0.0059,-0.0842,1.0000,0.0001,-0.0001,-0.0004
14782.2930,-0.1814,-0.1348,-0.1999,-0.0077,-0.0062,-0.1360,1.0000,0.0002,-0.0001,-0.0005
14782.3027,-0.1815,-0.1348,-0.2013,-0.0078,-0.0061,-0.1345,1.0000,0.0002,-0.0002,-0.0004
14782.3135,-0.1815,-0.1349,-0.2026,-0.0076,-0.0059,-0.1331,1.0000,0.0002,-0.0002,-0.0004
14782.3232,-0.1815,-0.1349,-0.2039,-0.0075,-0.0056,-0.1316,1.0000,0.0001,-0.0001,-0.0004
14782.3330,-0.1816,-0.1349,-0.2166,-0.0081,-0.0055,-0.1484,1.0000,0.0001,-0.0001,-0.0004
14782.3428,-0.1816,-0.1350,-0.2181,-0.0081,-0.0053,-0.1465,1.0000,0.0001,-0.0002,-0.0004
14782.3525,-0.1817,-0.1350,-0.2195,-0.0077,-0.0055,-0.1418,1.0000,0.0001,-0.0001,-0.0003
14782.3633,-0.1817,-0.1350,-0.2210,-0.0081,-0.0048,-0.1398,1.0000,0.0001,-0.0000,-0.0003
14782.3730,-0.1817,-0.1350,-0.1645,-0.0083,-0.0062,-0.0467,1.0000,0.0001,-0.0000,-0.0003
14782.3828,-0.1818,-0.1351,-0.1650,-0.0081,-0.0063,-0.0485,1.0000,0.0001,0.0001,-0.0002
14782.3926,-0.1818,-0.1351,-0.1655,-0.0079,-0.0037,-0.0480,1.0000,-0.0000,0.0000,-0.0002
14782.4033,-0.1819,-0.1351,-0.1659,-0.0077,-0.0026,-0.0460,1.0000,-0.0001,0.0002,-0.0000
14782.4131,-0.1819,-0.1351,-0.1957,-0.0079,-0.0056,-0.0910,1.0000,-0.0001,0.0002,-0.0000
14782.4229,-0.1819,-0.1352,-0.1966,-0.0090,-0.0074,-0.0873,1.0000,-0.0000,0.0002,-0.0001
14782.4326,-0.1820,-0.1352,-0.1974,-0.0082,-0.0055,-0.0833,1.0000,-0.0000,0.0003,-0.0001
14782.4434,-0.1820,-0.1352,-0.1982,-0.0078,-0.0050,-0.0798,1.0000,-0.0001,0.0003,-0.0001
14782.4531,-0.1821,-0.1353,-0.1852,-0.0080,-0.0064,-0.0546,1.0000,-0.0001,0.0001,-0.0001
14782.4629,-0.1821,-0.1353,-0.1857,-0.0083,-0.0058,-0.0538,1.0000,-0.0000,0.0000,-0.0002
14782.4727,-0.1821,-0.1353,-0.1862,-0.0077,-0.0044,-0.0543,1.0000,-0.0001,0.0001,-0.0001
14782.4834,-0.1822,-0.1353,-0.1868,-0.0067,-0.0064,-0.0554,1.0000,-0.0001,0.0001,-0.0000
14782.4932,-0.1822,-0.1354,-0.2124,-0.0085,-0.0064,-0.0975,1.0000,-0.0001,0.0001,-0.0000
14782.5029,-0.1823,-0.1354,-0.2134,-0.0083,-0.0050,-0.0975,1.0000,0.0000,-0.0000,-0.0002
14782.5127,-0.1823,-0.1354,-0.2143,-0.0073,-0.0042,-0.0960,1.0000,0.0000,0.0000,-0.0002
14782.5234,-0.1823,-0.1354,-0.2153,-0.0087,-0.0049,-0.0933,1.0000,0.0000,-0.0000,-0.0002
14782.5332,-0.1824,-0.1355,-0.2491,-0.0090,-0.0050,-0.1439,1.0000,0.0000,0.0001,-0.0003
14782.5430,-0.1824,-0.1355,-0.2505,-0.0080,-0.0047,-0.1397,1.0000,0.0001,0.0001,-0.0003
14782.5527,-0.1825,-0.1355,-0.2519,-0.0077,-0.0057,-0.1362,1.0000,0.0001,0.0001,-0.0003
14782.5635,-0.1825,-0.1355,-0.2532,-0.0086,-0.0059,-0.1339,1.0000,0.0001,0.0001,-0.0003
14782.5732,-0.1825,-0.1356,-0.2546,-0.0080,-0.0053,-0.1331,1.0000,0.0002,0.0000,-0.0002
14782.5830,-0.1826,-0.1356,-0.2559,-0.0068,-0.0048,-0.1334,1.0000,0.0001,-0.0000,-0.0001
14782.5928,-0.1826,-0.1356,-0.2573,-0.0080,-0.0055,-0.1343,1.0000,0.0001,-0.0000,-0.0001
14782.6025,-0.1827,-0.1357,-0.2586,-0.0086,-0.0063,-0.1350,1.0000,0.0002,-0.0001,-0.0001
14782.6133,-0.1827,-0.1357,-0.2223,-0.0076,-0.0063,-0.0727,1.0000,0.0002,-0.0001,-0.0002
14782.6230,-0.1827,-0.1357,-0.2230,-0.0081,-0.0058,-0.0714,1.0000,0.0002,-0.0001,-0.0002
14782.6328,-0.1828,-0.1357,-0.2237,-0.0086,-0.0059,-0.0687,1.0000,0.0002,-0.0000,-0.0002
14782.6523,-0.1829,-0.1358,-0.2067,-0.0137,-0.0086,-0.0312,1.0000,0.0003,-0.0001,-0.0001
14782.6621,-0.1830,-0.1359,-0.2070,-0.0078,-0.0048,-0.0279,1.0000,0.0002,-0.0001,-0.0001
14782.6699,-0.1830,-0.1359,-0.2072,-0.0063,-0.0044,-0.0261,1.0000,0.0002,-0.0001,-0.0001
14782.6777,-0.1830,-0.1359,-0.2074,-0.0060,-0.0045,-0.0254,1.0000,0.0002,-0.0001,-0.0001
14782.6865,-0.1830,-0.1359,-0.2076,-0.0070,-0.0048,-0.0255,1.0000,0.0003,-0.0001,-0.0002
14782.6953,-0.1831,-0.1359,-0.2078,-0.0062,-0.0042,-0.0257,1.0000,0.0003,-0.0001,-0.0001
14782.7051,-0.1831,-0.1360,-0.2081,-0.0081,-0.0057,-0.0264,1.0000,0.0003,-0.0002,-0.0001
14782.7129,-0.1831,-0.1360,-0.2083,-0.0063,-0.0048,-0.0268,1.0000,0.0002,-0.0002,0.0000
14782.7227,-0.1832,-0.1360,-0.2059,-0.0079,-0.0051,-0.0223,1.0000,0.0002,-0.0002,0.0001
14782.7334,-0.1832,-0.1360,-0.2061,-0.0080,-0.0056,-0.0212,1.0000,0.0002,-0.0002,0.0001
14782.7432,-0.1832,-0.1361,-0.2063,-0.0076,-0.0064,-0.0187,1.0000,0.0002,-0.0003,0.0001
14782.7529,-0.1833,-0.1361,-0.2064,-0.0074,-0.0063,-0.0151,1.0000,0.0001,-0.0003,0.0001
14782.7627,-0.1833,-0.1361,-0.2175,-0.0075,-0.0062,-0.0291,1.0000,0.0002,-0.0003,0.0001
14782.7734,-0.1834,-0.1362,-0.2178,-0.0074,-0.0065,-0.0255,1.0000,0.0001,-0.0003,0.0001
14782.7832,-0.1834,-0.1362,-0.2180,-0.0074,-0.0066,-0.0222,1.0000,0.0001,-0.0004,0.0001
14782.7930,-0.1834,-0.1362,-0.2182,-0.0081,-0.0070,-0.0136,1.0000,0.0001,-0.0003,0.0002
14782.8027,-0.1835,-0.1362,-1.0306,-0.0133,0.0027,-0.7600,1.0000,-0.0001,-0.0003,0.0002
14782.8135,-0.1834,-0.1365,-1.0344,0.0335,-0.0470,-0.0074,1.0000,-0.0006,-0.0001,0.0002
14782.8232,-0.1830,-0.1372,-1.0298,0.0394,-0.1067,0.9236,1.0000,-0.0014,0.0001,0.0009
14782.8330,-0.1825,-0.1381,-1.0159,0.0599,-0.0727,1.8599,1.0000,-0.0025,0.0002,0.0015
14782.8428,-0.1819,-0.1389,-1.1285,0.0709,-0.0791,2.6119,1.0000,-0.0037,0.0004,0.0017
14782.8525,-0.1809,-0.1394,-1.0933,0.1160,-0.0211,4.4228,1.0000,-0.0051,0.0005,0.0018
14782.8633,-0.1791,-0.1398,-1.0456,0.2393,-0.0628,5.1350,1.0000,-0.0065,0.0005,0.0028
14782.8730,-0.1770,-0.1404,-0.9877,0.1910,-0.0602,6.4284,1.0000,-0.0080,0.0006,0.0041
14782.8828,-0.1748,-0.1412,-0.7466,0.2383,-0.1016,7.7071,0.9999,-0.0092,0.0004,0.0056
14782.8926,-0.1725,-0.1422,-0.6635,0.2278,-0.0883,8.9131,0.9999,-0.0105,0.0004,0.0072
14782.9033,-0.1701,-0.1437,-0.5692,0.2631,-0.2144,9.9447,0.9999,-0.0119,0.0004,0.0089
14782.9131,-0.1672,-0.1456,-0.4642,0.3098,-0.1719,11.0539,0.9999,-0.0132,0.0004,0.0105
14782.9229,-0.1642,-0.1474,-0.7313,0.2811,-0.1891,11.3423,0.9998,-0.0146,0.0005,0.0121
14782.9326,-0.1611,-0.1491,-0.6120,0.3416,-0.1517,12.5235,0.9998,-0.0159,0.0006,0.0131
14782.9434,-0.1577,-0.1509,-0.4814,0.3363,-0.2034,13.6059,0.9998,-0.0169,0.0008,0.0135
14782.9531,-0.1543,-0.1529,-0.3393,0.3430,-0.1821,14.7957,0.9998,-0.0175,0.0009,0.0127
14782.9629,-0.1510,-0.1546,-0.0589,0.3202,-0.1598,16.0948,0.9998,-0.0181,0.0011,0.0114
14782.9727,-0.1476,-0.1552,0.1075,0.3713,0.0258,17.1826,0.9998,-0.0188,0.0013,0.0100
14782.9834,-0.1436,-0.1551,0.2848,0.4131,0.0010,18.2685,0.9998,-0.0195,0.0014,0.0090
14782.9932,-0.1399,-0.1557,0.4722,0.3416,-0.1221,19.2282,0.9998,-0.0196,0.0015,0.0081
14783.0029,-0.1363,-0.1563,0.6312,0.3729,0.0088,20.4091,0.9998,-0.0196,0.0015,0.0070
14783.0127,-0.1329,-0.1567,0.8410,0.3107,-0.0963,21.5509,0.9998,-0.0198,0.0016,0.0056
14783.0234,-0.1296,-0.1576,1.0628,0.3445,-0.0895,22.8177,0.9998,-0.0199,0.0018,0.0047
14783.0332,-0.1265,-0.1589,1.2963,0.2684,-0.1547,23.8811,0.9998,-0.0198,0.0020,0.0043
14783.0430,-0.1241,-0.1593,1.5242,0.2291,0.0761,25.0360,0.9998,-0.0206,0.0023,0.0040
14783.0527,-0.1212,-0.1584,1.7799,0.3509,0.1018,26.1138,0.9997,-0.0224,0.0027,0.0020
14783.0635,-0.1178,-0.1574,2.0471,0.3229,0.0994,27.3083,0.9997,-0.0239,0.0031,-0.0016
14783.0732,-0.1147,-0.1567,2.3259,0.2864,0.0251,28.4581,0.9997,-0.0254,0.0034,-0.0044
14783.0908,-0.1093,-0.1552,2.8054,0.3222,0.1413,30.4118,0.9995,-0.0294,0.0039,-0.0075
14783.0996,-0.1063,-0.1538,3.0839,0.3448,0.1711,31.4755,0.9995,-0.0314,0.0042,-0.0090
14783.1084,-0.1036,-0.1524,3.3395,0.3304,0.1815,32.4034,0.9994,-0.0333,0.0044,-0.0102
14783.1162,-0.1010,-0.1509,3.6024,0.3168,0.1959,33.3320,0.9993,-0.0353,0.0046,-0.0113
14783.1240,-0.0985,-0.1492,4.0583,0.3114,0.2268,34.7131,0.9993,-0.0353,0.0046,-0.0113
14783.1328,-0.0955,-0.1469,4.3754,0.3408,0.2784,35.7645,0.9992,-0.0377,0.0049,-0.0124
14783.1426,-0.0921,-0.1438,4.7390,0.3361,0.3443,36.9428,0.9991,-0.0404,0.0052,-0.0136
14783.1533,-0.0888,-0.1401,5.1142,0.3269,0.4025,38.1130,0.9989,-0.0433,0.0054,-0.0147
14783.1631,-0.0855,-0.1357,5.6050,0.3332,0.4740,39.5484,0.9988,-0.0462,0.0057,-0.0158
14783.1729,-0.0821,-0.1305,6.0064,0.3457,0.5720,40.7264,0.9986,-0.0493,0.0059,-0.0168
14783.1826,-0.0787,-0.1243,6.4196,0.3440,0.6600,41.9111,0.9984,-0.0525,0.0062,-0.0178
14783.1934,-0.0752,-0.1173,6.8446,0.3430,0.7511,43.0916,0.9982,-0.0557,0.0064,-0.0188
14783.2031,-0.0717,-0.1092,7.3032,0.3577,0.8592,44.3202,0.9980,-0.0591,0.0066,-0.0196
14783.2129,-0.0681,-0.1001,7.7523,0.3580,0.9597,45.5115,0.9978,-0.0625,0.0067,-0.0204
14783.2227,-0.0645,-0.0899,8.2133,0.3694,1.0770,46.6915,0.9976,-0.0660,0.0069,-0.0210
14783.2334,-0.0607,-0.0785,8.6862,0.3921,1.2100,47.8847,0.9973,-0.0696,0.0070,-0.0216
14783.2432,-0.0567,-0.0657,9.2365,0.3967,1.3472,49.2340,0.9970,-0.0733,0.0071,-0.0221
14783.2529,-0.0527,-0.0516,9.7348,0.4020,1.4798,50.4197,0.9968,-0.0770,0.0072,-0.0224
14783.2627,-0.0485,-0.0360,10.2449,0.4142,1.6329,51.6126,0.9964,-0.0808,0.0073,-0.0226
14783.2734,-0.0443,-0.0189,10.7670,0.4324,1.7951,52.7999,0.9961,-0.0847,0.0073,-0.0227
14783.2832,-0.0398,-0.0000,11.4451,0.4474,1.9765,54.3759,0.9958,-0.0885,0.0073,-0.0227
14783.2930,-0.0352,0.0206,11.9948,0.4630,2.1560,55.5712,0.9954,-0.0925,0.0073,-0.0226
14783.3027,-0.0305,0.0431,12.5565,0.4848,2.3401,56.7613,0.9951,-0.0964,0.0072,-0.0221
14783.3135,-0.0255,0.0675,13.1301,0.5088,2.5401,57.9538,0.9947,-0.1004,0.0071,-0.0214
14783.3232,-0.0202,0.0940,13.6725,0.5250,2.7529,59.0434,0.9943,-0.1043,0.0070,-0.0203
14783.3330,-0.0148,0.1226,14.2689,0.5430,2.9763,60.2418,0.9939,-0.1083,0.0069,-0.0188
14783.3428,-0.0092,0.1535,14.8773,0.5676,3.1996,61.4355,0.9935,-0.1123,0.0067,-0.0169
14783.3525,-0.0034,0.1867,15.4976,0.5847,3.4329,62.6227,0.9931,-0.1162,0.0066,-0.0144
14783.3633,0.0026,0.2222,16.0348,0.6082,3.6742,63.5738,0.9927,-0.1202,0.0064,-0.0114
14783.3730,0.0089,0.2602,16.6765,0.6332,3.9262,64.7667,0.9922,-0.1241,0.0063,-0.0080
14783.3828,0.0154,0.3008,17.3303,0.6640,4.1889,65.9769,0.9918,-0.1279,0.0061,-0.0041
14783.3926,0.0223,0.3440,17.9960,0.6906,4.4551,67.1765,0.9913,-0.1317,0.0059,0.0002
14783.4033,0.0294,0.3900,18.5975,0.7224,4.7388,68.1850,0.9908,-0.1355,0.0057,0.0049
14783.4131,0.0368,0.4388,19.2853,0.7451,5.0230,69.3700,0.9902,-0.1392,0.0056,0.0100
14783.4229,0.0445,0.4905,19.9850,0.7733,5.3182,70.5720,0.9896,-0.1428,0.0055,0.0157
14783.4326,0.0525,0.5452,20.6967,0.8013,5.6235,71.7711,0.9890,-0.1464,0.0054,0.0218
14783.4434,0.0607,0.6030,21.5523,0.8341,5.9331,73.3165,0.9883,-0.1499,0.0053,0.0283
14783.4531,0.0693,0.6639,22.2914,0.8603,6.2532,74.5097,0.9875,-0.1533,0.0052,0.0352
14783.4629,0.0781,0.7280,23.0425,0.8853,6.5790,75.7057,0.9868,-0.1565,0.0051,0.0424
14783.4727,0.0872,0.7954,23.8055,0.9087,6.9153,76.9033,0.9859,-0.1597,0.0049,0.0500
14783.4834,0.0965,0.8663,24.5999,0.9354,7.2561,78.1487,0.9850,-0.1627,0.0048,0.0581
14783.4932,0.1060,0.9406,25.3874,0.9497,7.6083,79.3556,0.9839,-0.1656,0.0047,0.0666
14783.5029,0.1157,1.0184,26.1869,0.9661,7.9623,80.5411,0.9828,-0.1683,0.0046,0.0754
14783.5225,0.1343,1.1759,27.8089,0.9632,8.6272,82.9879,0.9804,-0.1730,0.0045,0.0938
14783.5322,0.1441,1.2639,28.6447,0.9717,8.9912,84.1793,0.9790,-0.1753,0.0044,0.1039
14783.5400,0.1520,1.3370,29.3220,0.9804,9.2844,85.1307,0.9778,-0.1770,0.0043,0.1123
14783.5479,0.1599,1.4125,30.0068,0.9758,9.5911,86.0806,0.9765,-0.1785,0.0042,0.1208
14783.5566,0.1688,1.5003,30.6523,0.9703,9.9320,86.8136,0.9749,-0.1801,0.0041,0.1308
14783.5654,0.1766,1.5809,31.3506,0.9650,10.2311,87.7659,0.9749,-0.1801,0.0041,0.1308
14783.5752,0.1863,1.6851,32.2343,0.9432,10.6272,88.9689,0.9730,-0.1818,0.0040,0.1421
14783.5830,0.1939,1.7713,32.9498,0.9357,10.9395,89.9116,0.9714,-0.1830,0.0040,0.1515
14783.5928,0.2033,1.8826,33.6125,0.9100,11.3340,90.4811,0.9692,-0.1843,0.0039,0.1636
14783.6025,0.2124,1.9979,34.5232,0.8938,11.7301,91.6634,0.9668,-0.1855,0.0038,0.1759
14783.6133,0.2213,2.1172,35.4458,0.8595,12.1361,92.8612,0.9642,-0.1865,0.0037,0.1885
14783.6230,0.2299,2.2404,36.3804,0.8168,12.5344,94.0510,0.9614,-0.1873,0.0036,0.2014
14783.6328,0.2379,2.3677,36.7983,0.7718,12.9355,93.8893,0.9584,-0.1880,0.0036,0.2146
14783.6426,0.2455,2.4990,37.7431,0.7166,13.3428,95.0691,0.9553,-0.1885,0.0036,0.2279
14783.6533,0.2525,2.6344,38.6997,0.6503,13.7497,96.2531,0.9518,-0.1889,0.0035,0.2414
14783.6631,0.2588,2.7738,39.6682,0.5852,14.1541,97.4483,0.9482,-0.1892,0.0035,0.2553
14783.6729,0.2645,2.9173,40.1356,0.5149,14.5637,97.3305,0.9442,-0.1893,0.0036,0.2694
14783.6826,0.2694,3.0649,41.1148,0.4405,14.9745,98.5117,0.9400,-0.1893,0.0036,0.2837
14783.6934,0.2735,3.2166,42.1059,0.3545,15.3844,99.7023,0.9356,-0.1891,0.0037,0.2983
14783.7031,0.2768,3.3723,43.1088,0.2636,15.7866,100.8795,0.9308,-0.1889,0.0037,0.3129
14783.7129,0.2791,3.5321,43.2524,0.1673,16.1874,99.8485,0.9258,-0.1885,0.0038,0.3276
14783.7227,0.2803,3.6959,44.2567,0.0550,16.5929,101.0215,0.9206,-0.1880,0.0038,0.3423
14783.7334,0.2805,3.8636,45.2729,-0.0614,16.9863,102.2032,0.9151,-0.1875,0.0039,0.3570
14783.7432,0.2794,4.0354,46.3008,-0.1811,17.3811,103.3891,0.9092,-0.1868,0.0040,0.3721
14783.7529,0.2771,4.2110,46.4064,-0.3074,17.7721,102.1941,0.9030,-0.1861,0.0042,0.3872
14783.7627,0.2736,4.3905,47.4344,-0.4341,18.1635,103.3954,0.8966,-0.1853,0.0043,0.4022
14783.7734,0.2687,4.5740,48.4744,-0.5734,18.5566,104.5989,0.8899,-0.1844,0.0044,0.4171
14783.7832,0.2624,4.7613,49.5263,-0.7048,18.9372,105.7921,0.8831,-0.1835,0.0045,0.4319
14783.7930,0.2548,4.9525,49.6872,-0.8427,19.3205,104.6901,0.8759,-0.1825,0.0046,0.4465
14783.8027,0.2458,5.1474,50.7401,-0.9895,19.6889,105.8843,0.8686,-0.1814,0.0048,0.4611
14783.8135,0.2353,5.3459,51.8049,-1.1401,20.0562,107.0727,0.8611,-0.1803,0.0050,0.4754
14783.8232,0.2233,5.5482,52.8815,-1.2885,20.4208,108.2671,0.8534,-0.1792,0.0051,0.4895
14783.8330,0.2098,5.7540,52.9745,-1.4400,20.7784,106.9282,0.8455,-0.1780,0.0052,0.5033
14783.8428,0.1948,5.9634,54.0497,-1.5906,21.1429,108.1115,0.8376,-0.1768,0.0054,0.5169
14783.8525,0.1783,6.1765,55.1367,-1.7454,21.4972,109.2967,0.8295,-0.1756,0.0055,0.5301
14783.8633,0.1602,6.3930,56.2357,-1.9081,21.8501,110.4905,0.8214,-0.1744,0.0057,0.5430
14783.8730,0.1404,6.6131,56.6773,-2.0676,22.1942,109.9843,0.8133,-0.1731,0.0059,0.5554
14783.8828,0.1191,6.8365,57.7831,-2.2244,22.5326,111.1825,0.8052,-0.1719,0.0061,0.5676
14783.8926,0.0962,7.0634,58.9009,-2.3934,22.8740,112.3767,0.7970,-0.1708,0.0065,0.5792
14783.9033,0.0716,7.2937,60.0307,-2.5570,23.2134,113.5721,0.7890,-0.1696,0.0068,0.5905
14783.9131,0.0454,7.5272,60.6600,-2.7056,23.5422,113.4647,0.7810,-0.1685,0.0072,0.6014
14783.9229,0.0176,7.7641,61.8006,-2.8702,23.8738,114.6660,0.7731,-0.1674,0.0077,0.6118
14783.9326,-0.0117,8.0043,62.9532,-3.0248,24.2001,115.8499,0.7653,-0.1664,0.0083,0.6218
14783.9434,-0.0426,8.2478,64.1177,-3.1806,24.5254,117.0434,0.7576,-0.1654,0.0090,0.6313
14783.9619,-0.1058,8.7196,65.7888,-3.5037,25.1784,117.8487,0.7437,-0.1638,0.0107,0.6480
14783.9707,-0.1378,8.9473,66.8542,-3.6356,25.4636,118.9145,0.7373,-0.1631,0.0115,0.6555
14783.9785,-0.1672,9.1518,67.8094,-3.7489,25.7080,119.8630,0.7317,-0.1625,0.0124,0.6618
14783.9873,-0.1976,9.3583,68.7720,-3.8669,25.9503,120.8026,0.7264,-0.1620,0.0133,0.6678
14783.9951,-0.2289,9.5667,69.4513,-3.9847,26.1924,121.0118,0.7264,-0.1620,0.0133,0.6678
14784.0020,-0.2570,9.7506,70.3013,-4.0884,26.4013,121.8429,0.7218,-0.1616,0.0142,0.6728
14784.0127,-0.3028,10.0427,71.6489,-4.2593,26.7520,123.1674,0.7149,-0.1611,0.0157,0.6802
14784.0234,-0.3459,10.3116,72.8863,-4.3996,27.0588,124.3202,0.7089,-0.1607,0.0171,0.6865
14784.0332,-0.3904,10.5835,73.6788,-4.5376,27.3669,124.3453,0.7031,-0.1604,0.0186,0.6925
14784.0430,-0.4364,10.8585,74.9281,-4.6864,27.6689,125.5073,0.6974,-0.1601,0.0202,0.6983
14784.0527,-0.4839,11.1365,76.1890,-4.8315,27.9807,126.6825,0.6919,-0.1599,0.0218,0.7037
14784.0635,-0.5326,11.4176,77.4618,-4.9512,28.2817,127.8654,0.6866,-0.1596,0.0235,0.7089
14784.0732,-0.5827,11.7017,78.0116,-5.0940,28.5895,127.1963,0.6814,-0.1595,0.0253,0.7139
14784.0830,-0.6342,11.9889,79.2894,-5.2358,28.8896,128.3595,0.6764,-0.1593,0.0271,0.7186
14784.0928,-0.6871,12.2791,80.5788,-5.3749,29.1907,129.5176,0.6715,-0.1592,0.0288,0.7231
14784.1025,-0.7414,12.5723,81.8797,-5.5152,29.4912,130.6653,0.6668,-0.1591,0.0306,0.7275
14784.1133,-0.7971,12.8685,82.2779,-5.6642,29.7898,129.5109,0.6621,-0.1590,0.0324,0.7316
14784.1230,-0.8543,13.1676,83.5787,-5.8059,30.0901,130.6580,0.6577,-0.1589,0.0342,0.7356
14784.1328,-0.9129,13.4698,84.8911,-5.9528,30.3991,131.8116,0.6533,-0.1588,0.0359,0.7394
14784.1426,-0.9729,13.7752,86.2150,-6.0855,30.7187,132.9698,0.6491,-0.1588,0.0376,0.7430
14784.1533,-1.0343,14.0837,86.7077,-6.2219,31.0255,131.9832,0.6450,-0.1588,0.0393,0.7464
14784.1631,-1.0970,14.3952,88.0332,-6.3547,31.3244,133.1215,0.6410,-0.1589,0.0410,0.7498
14784.1729,-1.1611,14.7097,89.3701,-6.4955,31.6242,134.2577,0.6370,-0.1589,0.0427,0.7531
14784.1826,-1.2266,15.0273,90.7183,-6.6379,31.9261,135.3774,0.6331,-0.1591,0.0443,0.7563
14784.1934,-1.2934,15.3479,91.0057,-6.7631,32.2404,133.7944,0.6292,-0.1592,0.0457,0.7594
14784.2031,-1.3615,15.6716,92.3494,-6.9037,32.5467,134.9434,0.6253,-0.1593,0.0471,0.7625
14784.2129,-1.4311,15.9984,93.7045,-7.0420,32.8587,136.0707,0.6215,-0.1594,0.0484,0.7655
14784.2227,-1.5020,16.3282,95.0708,-7.1866,33.1630,137.1884,0.6178,-0.1596,0.0496,0.7684
14784.2334,-1.5744,16.6611,95.3792,-7.3254,33.4677,135.5962,0.6140,-0.1598,0.0507,0.7713
14784.2432,-1.6482,16.9971,96.7407,-7.4653,33.7783,136.7028,0.6103,-0.1600,0.0516,0.7741
14784.2529,-1.7233,17.3362,98.1133,-7.5972,34.0905,137.8203,0.6066,-0.1602,0.0525,0.7770
14784.2627,-1.7998,17.6784,99.4971,-7.7360,34.3909,138.9347,0.6028,-0.1604,0.0533,0.7798
14784.2734,-1.8776,18.0236,99.8294,-7.8730,34.7012,137.3566,0.5990,-0.1606,0.0539,0.7826
14784.2832,-1.9568,18.3719,101.2085,-8.0063,35.0103,138.4695,0.5951,-0.1609,0.0545,0.7855
14784.2930,-2.0374,18.7233,102.5987,-8.1391,35.3169,139.5728,0.5912,-0.1611,0.0549,0.7884
14784.3027,-2.1192,19.0778,103.9999,-8.2683,35.6264,140.6657,0.5873,-0.1613,0.0552,0.7912
14784.3135,-2.2023,19.4353,104.5769,-8.4010,35.9273,139.6405,0.5834,-0.1614,0.0555,0.7940
14784.3232,-2.2868,19.7958,105.9788,-8.5262,36.2307,140.7258,0.5795,-0.1615,0.0556,0.7968
14784.3330,-2.3725,20.1594,107.3916,-8.6517,36.5371,141.8356,0.5756,-0.1616,0.0557,0.7996
14784.3428,-2.4593,20.5260,108.8153,-8.7647,36.8409,142.9130,0.5717,-0.1616,0.0557,0.8024
14784.3525,-2.5475,20.8957,109.6147,-8.8960,37.1429,142.3979,0.5679,-0.1616,0.0557,0.8052
14784.3633,-2.6368,21.2683,111.0442,-9.0162,37.4499,143.4933,0.5641,-0.1615,0.0556,0.8079
14784.3730,-2.7274,21.6440,112.4845,-9.1395,37.7398,144.5623,0.5603,-0.1613,0.0555,0.8105
14784.3828,-2.8191,22.0227,113.9355,-9.2516,38.0448,145.6498,0.5566,-0.1610,0.0554,0.8132
14784.4014,-2.9877,22.7119,115.8088,-9.5150,38.5894,145.6367,0.5498,-0.1602,0.0551,0.8179
14784.4102,-3.0736,23.0601,117.1239,-9.6205,38.8498,146.5977,0.5464,-0.1597,0.0549,0.8203
14784.4189,-3.1605,23.4107,118.4476,-9.7266,39.1083,147.5591,0.5430,-0.1591,0.0547,0.8227
14784.4258,-3.2287,23.6849,119.4831,-9.8082,39.2979,148.3011,0.5404,-0.1586,0.0546,0.8245
14784.4346,-3.3174,24.0394,120.5157,-9.9314,39.5426,148.4795,0.5404,-0.1586,0.0546,0.8245
14784.4453,-3.4171,24.4359,122.0057,-10.0583,39.8221,149.5249,0.5367,-0.1579,0.0544,0.8271
14784.4531,-3.4978,24.7552,123.2053,-10.1537,40.0439,150.3703,0.5338,-0.1573,0.0542,0.8291
14784.4629,-3.5998,25.1568,124.7143,-10.2803,40.3386,151.4218,0.5302,-0.1567,0.0539,0.8315
14784.4727,-3.7030,25.5613,125.9864,-10.4131,40.6217,151.8483,0.5267,-0.1560,0.0537,0.8339
14784.4834,-3.8076,25.9687,127.5101,-10.5357,40.9049,152.8884,0.5233,-0.1554,0.0536,0.8361
14784.4932,-3.9133,26.3789,129.0442,-10.6591,41.2066,153.9385,0.5201,-0.1549,0.0534,0.8383
14784.5029,-4.0203,26.7921,130.5887,-10.7759,41.4985,154.9570,0.5169,-0.1544,0.0534,0.8403
14784.5127,-4.1285,27.2082,132.0910,-10.9057,41.7791,155.8637,0.5139,-0.1539,0.0534,0.8422
14784.5234,-4.2380,27.6272,133.6548,-11.0282,42.0677,156.8867,0.5110,-0.1535,0.0535,0.8441
14784.5332,-4.3487,28.0490,135.2288,-11.1674,42.3535,157.9270,0.5082,-0.1532,0.0536,0.8458
14784.5430,-4.4608,28.4737,136.8132,-11.2890,42.6484,158.9534,0.5056,-0.1529,0.0539,0.8474
