Time,G_w,G_x,G_y,G_z,M_w,M_x,M_y,M_z,Nx,Ny,Nz
14965.4697,0.3632,0.8098,0.0285,0.4598,0.7675,-0.5273,-0.2699,0.2450,-0.6727,0.6771,0.2982
14965.4775,0.3632,0.8099,0.0285,0.4598,0.7675,-0.5273,-0.2699,0.2450,-0.6727,0.6771,0.2982
14965.4863,0.3632,0.8099,0.0285,0.4598,0.7677,-0.5266,-0.2710,0.2447,-0.6738,0.6759,0.2986
14965.4941,0.3632,0.8099,0.0285,0.4598,0.7692,-0.5259,-0.2685,0.2444,-0.6700,0.6778,0.3026
14965.5020,0.3632,0.8099,0.0285,0.4598,0.7680,-0.5272,-0.2687,0.2449,-0.6710,0.6781,0.2998
14965.5117,0.3632,0.8099,0.0285,0.4598,0.7686,-0.5266,-0.2686,0.2447,-0.6705,0.6780,0.3012
14965.5195,0.3632,0.8099,0.0285,0.4598,0.7692,-0.5262,-0.2677,0.2445,-0.6691,0.6786,0.3029
14965.5283,0.3632,0.8099,0.0285,0.4598,0.7692,-0.5262,-0.2677,0.2445,-0.6691,0.6786,0.3029
14965.5361,0.3632,0.8099,0.0285,0.4598,0.7680,-0.5273,-0.2685,0.2450,-0.6708,0.6783,0.2997
14965.5439,0.3632,0.8099,0.0285,0.4598,0.7687,-0.5267,-0.2679,0.2447,-0.6697,0.6786,0.3015
14965.5635,0.3632,0.8099,0.0285,0.4598,0.7691,-0.5266,-0.2670,0.2447,-0.6684,0.6794,0.3027
14965.5723,0.3632,0.8099,0.0285,0.4598,0.7685,-0.5273,-0.2671,0.2450,-0.6689,0.6796,0.3012
14965.5811,0.3632,0.8099,0.0285,0.4598,0.7683,-0.5273,-0.2678,0.2450,-0.6699,0.6790,0.3005
14965.5879,0.3632,0.8099,0.0285,0.4598,0.7692,-0.5270,-0.2659,0.2448,-0.6670,0.6806,0.3033
14965.5967,0.3632,0.8099,0.0285,0.4598,0.7692,-0.5270,-0.2659,0.2448,-0.6670,0.6806,0.3033
14965.6035,0.3632,0.8099,0.0284,0.4598,0.7676,-0.5276,-0.2691,0.2451,-0.6718,0.6779,0.2985
14965.6152,0.3632,0.8099,0.0284,0.4598,0.7667,-0.5283,-0.2697,0.2455,-0.6730,0.6777,0.2962
14965.6221,0.3632,0.8099,0.0284,0.4598,0.7683,-0.5271,-0.2680,0.2449,-0.6701,0.6787,0.3006
14965.6309,0.3632,0.8099,0.0284,0.4598,0.7689,-0.5273,-0.2661,0.2449,-0.6675,0.6805,0.3024
14965.6387,0.3632,0.8099,0.0284,0.4598,0.7673,-0.5281,-0.2686,0.2454,-0.6714,0.6786,0.2978
14965.6475,0.3632,0.8099,0.0284,0.4598,0.7673,-0.5282,-0.2685,0.2454,-0.6713,0.6787,0.2978
14965.6572,0.3632,0.8099,0.0284,0.4598,0.7678,-0.5275,-0.2685,0.2451,-0.6709,0.6785,0.2992
14965.6660,0.3632,0.8099,0.0284,0.4598,0.7678,-0.5275,-0.2685,0.2451,-0.6709,0.6785,0.2992
14965.6738,0.3632,0.8099,0.0284,0.4598,0.7674,-0.5273,-0.2702,0.2451,-0.6731,0.6769,0.2978
14965.6816,0.3632,0.8099,0.0284,0.4598,0.7686,-0.5271,-0.2674,0.2449,-0.6692,0.6793,0.3013
14965.6904,0.3632,0.8099,0.0284,0.4598,0.7685,-0.5259,-0.2702,0.2444,-0.6725,0.6763,0.3008
14965.6982,0.3632,0.8099,0.0284,0.4598,0.7686,-0.5268,-0.2678,0.2448,-0.6696,0.6788,0.3015
14965.7080,0.3632,0.8099,0.0284,0.4597,0.7686,-0.5266,-0.2686,0.2447,-0.6705,0.6780,0.3012
14965.7158,0.3632,0.8099,0.0284,0.4597,0.7689,-0.5271,-0.2663,0.2449,-0.6677,0.6802,0.3024
14965.7236,0.3632,0.8099,0.0284,0.4597,0.7679,-0.5269,-0.2699,0.2448,-0.6725,0.6770,0.2992
14965.7324,0.3632,0.8099,0.0283,0.4597,0.7679,-0.5269,-0.2699,0.2448,-0.6725,0.6770,0.2992
14965.7402,0.3632,0.8099,0.0283,0.4597,0.7682,-0.5270,-0.2686,0.2449,-0.6708,0.6782,0.3002
14965.7500,0.3632,0.8099,0.0283,0.4597,0.7686,-0.5270,-0.2675,0.2448,-0.6693,0.6791,0.3014
14965.7578,0.3632,0.8099,0.0283,0.4597,0.7681,-0.5278,-0.2670,0.2452,-0.6690,0.6799,0.3002
14965.7666,0.3632,0.8099,0.0283,0.4597,0.7687,-0.5275,-0.2662,0.2450,-0.6676,0.6805,0.3019
14965.7744,0.3632,0.8099,0.0283,0.4597,0.7676,-0.5275,-0.2693,0.2451,-0.6720,0.6777,0.2985
14965.7832,0.3632,0.8099,0.0283,0.4597,0.7676,-0.5275,-0.2693,0.2451,-0.6720,0.6777,0.2985
14965.7900,0.3632,0.8099,0.0283,0.4597,0.7690,-0.5264,-0.2678,0.2446,-0.6693,0.6787,0.3024
14965.8008,0.3632,0.8099,0.0283,0.4597,0.7685,-0.5268,-0.2682,0.2448,-0.6702,0.6784,0.3011
14965.8076,0.3632,0.8099,0.0283,0.4597,0.7690,-0.5273,-0.2657,0.2449,-0.6669,0.6809,0.3027
14965.8174,0.3633,0.8099,0.0283,0.4597,0.7682,-0.5270,-0.2686,0.2449,-0.6708,0.6782,0.3002
14965.8242,0.3633,0.8099,0.0283,0.4597,0.7686,-0.5271,-0.2674,0.2449,-0.6692,0.6792,0.3013
14965.8330,0.3633,0.8099,0.0283,0.4597,0.7686,-0.5271,-0.2674,0.2449,-0.6692,0.6792,0.3013
14965.8418,0.3633,0.8099,0.0283,0.4597,0.7662,-0.5290,-0.2693,0.2458,-0.6729,0.6783,0.2951
14965.8506,0.3633,0.8099,0.0283,0.4597,0.7662,-0.5290,-0.2693,0.2458,-0.6729,0.6783,0.2951
14965.8594,0.3633,0.8099,0.0282,0.4597,0.7664,-0.5287,-0.2699,0.2457,-0.6734,0.6777,0.2953
14965.8672,0.3633,0.8099,0.0282,0.4597,0.7689,-0.5274,-0.2659,0.2450,-0.6673,0.6807,0.3023
14965.8750,0.3633,0.8099,0.0282,0.4597,0.7685,-0.5270,-0.2679,0.2449,-0.6698,0.6788,0.3010
14965.8848,0.3633,0.8099,0.0282,0.4597,0.7688,-0.5266,-0.2679,0.2446,-0.6696,0.6786,0.3020
14965.8926,0.3633,0.8099,0.0282,0.4597,0.7681,-0.5269,-0.2691,0.2448,-0.6715,0.6776,0.2999
14965.9023,0.3633,0.8099,0.0282,0.4597,0.7674,-0.5276,-0.2694,0.2452,-0.6722,0.6778,0.2981
14965.9102,0.3633,0.8099,0.0282,0.4597,0.7674,-0.5276,-0.2694,0.2452,-0.6722,0.6778,0.2981
14965.9180,0.3633,0.8099,0.0282,0.4597,0.7692,-0.5267,-0.2667,0.2447,-0.6679,0.6797,0.3030
14965.9258,0.3633,0.8099,0.0282,0.4597,0.7689,-0.5256,-0.2700,0.2443,-0.6720,0.6763,0.3017
14965.9453,0.3633,0.8099,0.0282,0.4597,0.7682,-0.5268,-0.2693,0.2448,-0.6716,0.6774,0.3000
14965.9541,0.3633,0.8099,0.0282,0.4597,0.7691,-0.5261,-0.2682,0.2444,-0.6698,0.6781,0.3026
14965.9619,0.3633,0.8099,0.0282,0.4597,0.7684,-0.5271,-0.2678,0.2449,-0.6697,0.6790,0.3009
14965.9697,0.3633,0.8099,0.0282,0.4597,0.7674,-0.5268,-0.2714,0.2448,-0.6745,0.6756,0.2977
14965.9775,0.3633,0.8099,0.0281,0.4597,0.7674,-0.5268,-0.2714,0.2448,-0.6745,0.6756,0.2977
14965.9873,0.3633,0.8099,0.0281,0.4597,0.7670,-0.5289,-0.2674,0.2457,-0.6702,0.6800,0.2974
14965.9951,0.3633,0.8099,0.0281,0.4597,0.7680,-0.5273,-0.2685,0.2450,-0.6708,0.6783,0.2997
14966.0029,0.3633,0.8099,0.0281,0.4597,0.7685,-0.5273,-0.2672,0.2449,-0.6689,0.6795,0.3012
14966.0107,0.3633,0.8099,0.0281,0.4597,0.7681,-0.5264,-0.2702,0.2446,-0.6727,0.6764,0.2998
14966.0176,0.3633,0.8099,0.0281,0.4597,0.7681,-0.5264,-0.2702,0.2446,-0.6727,0.6764,0.2998
14966.0264,0.3633,0.8099,0.0281,0.4597,0.7683,-0.5280,-0.2661,0.2452,-0.6678,0.6808,0.3009
14966.0361,0.3633,0.8099,0.0281,0.4597,0.7681,-0.5266,-0.2699,0.2447,-0.6724,0.6769,0.2997
14966.0439,0.3633,0.8099,0.0281,0.4597,0.7690,-0.5268,-0.2669,0.2447,-0.6683,0.6796,0.3026
14966.0518,0.3633,0.8099,0.0281,0.4597,0.7693,-0.5262,-0.2674,0.2445,-0.6687,0.6789,0.3032
14966.0596,0.3633,0.8099,0.0281,0.4597,0.7697,-0.5254,-0.2682,0.2441,-0.6694,0.6778,0.3040
14966.0674,0.3633,0.8099,0.0281,0.4597,0.7684,-0.5268,-0.2685,0.2448,-0.6706,0.6782,0.3007
14966.0781,0.3633,0.8099,0.0281,0.4597,0.7684,-0.5268,-0.2685,0.2448,-0.6706,0.6782,0.3007
14966.0850,0.3633,0.8099,0.0281,0.4597,0.7675,-0.5288,-0.2666,0.2456,-0.6690,0.6806,0.2987
14966.0928,0.3633,0.8099,0.0281,0.4597,0.7683,-0.5276,-0.2669,0.2451,-0.6688,0.6799,0.3007
14966.1006,0.3633,0.8099,0.0281,0.4597,0.7679,-0.5269,-0.2698,0.2448,-0.6724,0.6770,0.2992
14966.1094,0.3633,0.8099,0.0280,0.4597,0.7688,-0.5269,-0.2674,0.2448,-0.6691,0.6792,0.3018
14966.1172,0.3633,0.8099,0.0280,0.4597,0.7660,-0.5298,-0.2683,0.2461,-0.6718,0.6796,0.2948
14966.1270,0.3633,0.8099,0.0280,0.4597,0.7689,-0.5263,-0.2683,0.2445,-0.6699,0.6782,0.3021
14966.1348,0.3633,0.8099,0.0280,0.4597,0.7689,-0.5263,-0.2683,0.2445,-0.6699,0.6782,0.3021
14966.1426,0.3633,0.8099,0.0280,0.4597,0.7687,-0.5265,-0.2683,0.2446,-0.6701,0.6782,0.3016
14966.1514,0.3633,0.8099,0.0280,0.4597,0.7681,-0.5276,-0.2677,0.2451,-0.6699,0.6792,0.3000
14966.1592,0.3633,0.8099,0.0280,0.4597,0.7684,-0.5267,-0.2686,0.2448,-0.6707,0.6780,0.3007
14966.1680,0.3633,0.8099,0.0280,0.4597,0.7686,-0.5271,-0.2673,0.2449,-0.6691,0.6793,0.3013
14966.1758,0.3633,0.8099,0.0280,0.4597,0.7686,-0.5265,-0.2687,0.2446,-0.6707,0.6778,0.3012
14966.1836,0.3633,0.8099,0.0280,0.4597,0.7686,-0.5265,-0.2687,0.2446,-0.6707,0.6778,0.3012
14966.1924,0.3633,0.8099,0.0280,0.4597,0.7673,-0.5277,-0.2697,0.2452,-0.6726,0.6775,0.2977
14966.2002,0.3633,0.8099,0.0280,0.4597,0.7683,-0.5271,-0.2680,0.2449,-0.6701,0.6787,0.3006
14966.2080,0.3633,0.8099,0.0280,0.4597,0.7692,-0.5268,-0.2665,0.2447,-0.6677,0.6799,0.3030
14966.2168,0.3633,0.8099,0.0280,0.4597,0.7689,-0.5278,-0.2650,0.2451,-0.6662,0.6817,0.3025
14966.2246,0.3633,0.8099,0.0280,0.4597,0.7680,-0.5275,-0.2682,0.2451,-0.6705,0.6787,0.2996
14966.2334,0.3633,0.8099,0.0279,0.4597,0.7680,-0.5275,-0.2682,0.2451,-0.6705,0.6787,0.2996
14966.2412,0.3633,0.8099,0.0279,0.4597,0.7672,-0.5279,-0.2694,0.2453,-0.6723,0.6778,0.2976
14966.2480,0.3633,0.8099,0.0279,0.4597,0.7686,-0.5266,-0.2686,0.2447,-0.6705,0.6780,0.3012
14966.2588,0.3633,0.8099,0.0279,0.4597,0.7683,-0.5273,-0.2679,0.2450,-0.6699,0.6789,0.3005
14966.2656,0.3633,0.8099,0.0279,0.4597,0.7678,-0.5280,-0.2674,0.2453,-0.6697,0.6797,0.2994
14966.2744,0.3633,0.8099,0.0279,0.4597,0.7678,-0.5280,-0.2674,0.2453,-0.6697,0.6797,0.2994
14966.2822,0.3633,0.8099,0.0279,0.4597,0.7674,-0.5282,-0.2682,0.2454,-0.6709,0.6790,0.2982
14966.2900,0.3633,0.8099,0.0279,0.4597,0.7684,-0.5273,-0.2674,0.2450,-0.6693,0.6793,0.3009
14966.3076,0.3633,0.8099,0.0279,0.4596,0.7687,-0.5262,-0.2691,0.2445,-0.6710,0.6774,0.3014
14966.3174,0.3633,0.8099,0.0279,0.4596,0.7684,-0.5271,-0.2678,0.2449,-0.6697,0.6790,0.3009
14966.3252,0.3633,0.8099,0.0279,0.4596,0.7689,-0.5267,-0.2673,0.2447,-0.6689,0.6792,0.3023
14966.3330,0.3633,0.8099,0.0279,0.4596,0.7675,-0.5281,-0.2681,0.2453,-0.6706,0.6791,0.2986
14966.3408,0.3633,0.8099,0.0279,0.4596,0.7675,-0.5281,-0.2681,0.2453,-0.6706,0.6791,0.2986
14966.3477,0.3633,0.8099,0.0279,0.4596,0.7686,-0.5264,-0.2688,0.2446,-0.6707,0.6778,0.3013
14966.3584,0.3633,0.8099,0.0279,0.4596,0.7684,-0.5274,-0.2673,0.2450,-0.6692,0.6795,0.3008
14966.3662,0.3634,0.8099,0.0279,0.4596,0.7686,-0.5271,-0.2673,0.2449,-0.6691,0.6793,0.3013
14966.3740,0.3634,0.8099,0.0279,0.4596,0.7680,-0.5273,-0.2685,0.2450,-0.6708,0.6783,0.2997
14966.3818,0.3634,0.8099,0.0279,0.4596,0.7691,-0.5245,-0.2720,0.2438,-0.6742,0.6741,0.3018
14966.3896,0.3634,0.8099,0.0279,0.4596,0.7691,-0.5245,-0.2720,0.2438,-0.6742,0.6741,0.3018
14966.4004,0.3634,0.8099,0.0279,0.4596,0.7680,-0.5284,-0.2662,0.2454,-0.6682,0.6809,0.3000
14966.4082,0.3634,0.8099,0.0278,0.4596,0.7681,-0.5274,-0.2680,0.2450,-0.6701,0.6789,0.3000
14966.4160,0.3634,0.8099,0.0278,0.4596,0.7676,-0.5273,-0.2696,0.2450,-0.6723,0.6774,0.2986
14966.4248,0.3634,0.8099,0.0278,0.4596,0.7690,-0.5259,-0.2689,0.2444,-0.6706,0.6775,0.3023
14966.4326,0.3634,0.8099,0.0278,0.4596,0.7688,-0.5271,-0.2666,0.2449,-0.6681,0.6800,0.3021
14966.4414,0.3634,0.8099,0.0278,0.4596,0.7676,-0.5282,-0.2675,0.2454,-0.6699,0.6796,0.2989
14966.4512,0.3634,0.8099,0.0278,0.4596,0.7689,-0.5264,-0.2681,0.2446,-0.6698,0.6784,0.3020
14966.4600,0.3634,0.8099,0.0278,0.4596,0.7689,-0.5264,-0.2681,0.2446,-0.6698,0.6784,0.3020
14966.4668,0.3634,0.8099,0.0278,0.4596,0.7709,-0.5237,-0.2688,0.2434,-0.6693,0.6766,0.3071
14966.4756,0.3634,0.8099,0.0278,0.4596,0.7685,-0.5273,-0.2671,0.2450,-0.6689,0.6796,0.3012
14966.4844,0.3634,0.8099,0.0278,0.4596,0.7691,-0.5271,-0.2660,0.2448,-0.6672,0.6805,0.3028
14966.4941,0.3634,0.8099,0.0278,0.4596,0.7679,-0.5276,-0.2680,0.2451,-0.6703,0.6789,0.2996
14966.5020,0.3634,0.8099,0.0278,0.4596,0.7678,-0.5282,-0.2672,0.2454,-0.6694,0.6799,0.2993
14966.5107,0.3634,0.8099,0.0278,0.4596,0.7692,-0.5257,-0.2689,0.2443,-0.6705,0.6773,0.3028
14966.5186,0.3634,0.8099,0.0278,0.4596,0.7678,-0.5274,-0.2686,0.2451,-0.6711,0.6783,0.2993
14966.5273,0.3634,0.8099,0.0278,0.4596,0.7678,-0.5274,-0.2686,0.2451,-0.6711,0.6783,0.2993
14966.5352,0.3634,0.8099,0.0278,0.4596,0.7675,-0.5277,-0.2689,0.2452,-0.6716,0.6782,0.2984
14966.5459,0.3634,0.8099,0.0277,0.4596,0.7685,-0.5271,-0.2678,0.2449,-0.6697,0.6789,0.3010
14966.5537,0.3634,0.8099,0.0277,0.4596,0.7670,-0.5278,-0.2702,0.2453,-0.6734,0.6771,0.2968
14966.5615,0.3634,0.8099,0.0277,0.4596,0.7682,-0.5278,-0.2666,0.2452,-0.6685,0.6803,0.3006
14966.5703,0.3634,0.8099,0.0277,0.4596,0.7688,-0.5269,-0.2674,0.2448,-0.6691,0.6792,0.3018
14966.5781,0.3634,0.8099,0.0277,0.4596,0.7688,-0.5271,-0.2668,0.2448,-0.6683,0.6798,0.3021
14966.5879,0.3634,0.8099,0.0277,0.4596,0.7678,-0.5278,-0.2682,0.2452,-0.6706,0.6789,0.2991
14966.5967,0.3634,0.8099,0.0277,0.4596,0.7678,-0.5278,-0.2682,0.2452,-0.6706,0.6789,0.2991
14966.6055,0.3634,0.8099,0.0277,0.4596,0.7678,-0.5281,-0.2673,0.2453,-0.6696,0.6798,0.2993
14966.6133,0.3634,0.8099,0.0277,0.4596,0.7690,-0.5273,-0.2657,0.2449,-0.6669,0.6809,0.3027
14966.6211,0.3634,0.8099,0.0277,0.4596,0.7680,-0.5287,-0.2653,0.2455,-0.6671,0.6818,0.3002
14966.6289,0.3634,0.8099,0.0277,0.4596,0.7679,-0.5277,-0.2679,0.2452,-0.6702,0.6790,0.2995
14966.6387,0.3634,0.8099,0.0277,0.4596,0.7684,-0.5273,-0.2674,0.2450,-0.6693,0.6793,0.3009
14966.6484,0.3634,0.8099,0.0277,0.4596,0.7685,-0.5273,-0.2671,0.2450,-0.6689,0.6796,0.3012
14966.6562,0.3634,0.8099,0.0277,0.4596,0.7685,-0.5273,-0.2671,0.2450,-0.6689,0.6796,0.3012
14966.6641,0.3634,0.8099,0.0277,0.4596,0.7663,-0.5299,-0.2674,0.2461,-0.6706,0.6804,0.2955
14966.6719,0.3634,0.8099,0.0276,0.4596,0.7681,-0.5273,-0.2681,0.2450,-0.6703,0.6787,0.3001
14966.6914,0.3634,0.8099,0.0276,0.4596,0.7686,-0.5265,-0.2687,0.2446,-0.6707,0.6778,0.3012
14966.7012,0.3634,0.8099,0.0276,0.4596,0.7686,-0.5269,-0.2676,0.2448,-0.6694,0.6790,0.3014
14966.7090,0.3634,0.8099,0.0276,0.4596,0.7681,-0.5277,-0.2672,0.2451,-0.6692,0.6797,0.3003
14966.7168,0.3634,0.8099,0.0276,0.4596,0.7678,-0.5275,-0.2685,0.2451,-0.6709,0.6785,0.2992
14966.7246,0.3634,0.8099,0.0276,0.4596,0.7678,-0.5281,-0.2672,0.2453,-0.6695,0.6799,0.2993
14966.7354,0.3634,0.8099,0.0276,0.4596,0.7684,-0.5269,-0.2683,0.2448,-0.6704,0.6784,0.3006
14966.7441,0.3634,0.8099,0.0276,0.4596,0.7684,-0.5269,-0.2683,0.2448,-0.6704,0.6784,0.3006
14966.7520,0.3634,0.8099,0.0276,0.4596,0.7686,-0.5266,-0.2685,0.2447,-0.6705,0.6780,0.3012
14966.7598,0.3634,0.8099,0.0276,0.4596,0.7677,-0.5269,-0.2701,0.2449,-0.6728,0.6768,0.2988
14966.7676,0.3634,0.8099,0.0276,0.4596,0.7685,-0.5274,-0.2670,0.2450,-0.6688,0.6797,0.3012
14966.7773,0.3634,0.8099,0.0276,0.4596,0.7681,-0.5280,-0.2667,0.2453,-0.6687,0.6802,0.3001
14966.7871,0.3634,0.8099,0.0276,0.4596,0.7689,-0.5264,-0.2680,0.2446,-0.6697,0.6784,0.3020
14966.7949,0.3634,0.8099,0.0276,0.4596,0.7686,-0.5267,-0.2684,0.2447,-0.6703,0.6782,0.3012
14966.8027,0.3634,0.8099,0.0275,0.4596,0.7686,-0.5267,-0.2684,0.2447,-0.6703,0.6782,0.3012
14966.8105,0.3634,0.8099,0.0275,0.4596,0.7671,-0.5290,-0.2669,0.2457,-0.6695,0.6805,0.2978
14966.8193,0.3634,0.8099,0.0275,0.4596,0.7677,-0.5266,-0.2709,0.2448,-0.6737,0.6760,0.2985
14966.8301,0.3634,0.8099,0.0275,0.4596,0.7688,-0.5268,-0.2676,0.2447,-0.6692,0.6790,0.3019
14966.8379,0.3634,0.8099,0.0275,0.4596,0.7678,-0.5275,-0.2685,0.2451,-0.6709,0.6785,0.2992
14966.8457,0.3634,0.8099,0.0275,0.4596,0.7678,-0.5284,-0.2665,0.2454,-0.6686,0.6806,0.2996
14966.8535,0.3634,0.8099,0.0275,0.4596,0.7688,-0.5270,-0.2668,0.2448,-0.6684,0.6797,0.3021
14966.8633,0.3634,0.8099,0.0275,0.4596,0.7688,-0.5270,-0.2668,0.2448,-0.6684,0.6797,0.3021
14966.8711,0.3634,0.8099,0.0275,0.4596,0.7673,-0.5277,-0.2697,0.2452,-0.6726,0.6775,0.2977
14966.8809,0.3634,0.8099,0.0275,0.4596,0.7681,-0.5277,-0.2671,0.2452,-0.6691,0.6798,0.3003
14966.8887,0.3634,0.8099,0.0275,0.4596,0.7667,-0.5285,-0.2695,0.2456,-0.6728,0.6780,0.2961
14966.8984,0.3634,0.8099,0.0275,0.4596,0.7680,-0.5269,-0.2694,0.2449,-0.6719,0.6774,0.2995
14966.9053,0.3634,0.8099,0.0275,0.4596,0.7686,-0.5268,-0.2678,0.2448,-0.6696,0.6788,0.3015
14966.9141,0.3634,0.8099,0.0275,0.4596,0.7684,-0.5272,-0.2676,0.2449,-0.6695,0.6792,0.3009
14966.9238,0.3634,0.8099,0.0274,0.4595,0.7680,-0.5272,-0.2687,0.2449,-0.6710,0.6781,0.2998
14966.9316,0.3634,0.8099,0.0274,0.4595,0.7675,-0.5272,-0.2701,0.2450,-0.6729,0.6769,0.2983
14966.9404,0.3634,0.8099,0.0274,0.4595,0.7675,-0.5272,-0.2701,0.2450,-0.6729,0.6769,0.2983
14966.9492,0.3634,0.8099,0.0274,0.4595,0.7667,-0.5297,-0.2666,0.2460,-0.6694,0.6811,0.2967
14966.9561,0.3634,0.8099,0.0274,0.4595,0.7680,-0.5273,-0.2685,0.2450,-0.6708,0.6783,0.2997
14966.9639,0.3634,0.8099,0.0274,0.4595,0.7682,-0.5268,-0.2693,0.2448,-0.6716,0.6775,0.3000
14966.9736,0.3634,0.8099,0.0274,0.4595,0.7689,-0.5262,-0.2684,0.2445,-0.6701,0.6780,0.3021
14966.9824,0.3634,0.8099,0.0274,0.4595,0.7679,-0.5275,-0.2682,0.2451,-0.6705,0.6788,0.2996
14966.9893,0.3634,0.8099,0.0274,0.4595,0.7679,-0.5275,-0.2682,0.2451,-0.6705,0.6788,0.2996
14966.9971,0.3634,0.8099,0.0274,0.4595,0.7683,-0.5277,-0.2668,0.2451,-0.6687,0.6801,0.3006
14967.0049,0.3634,0.8099,0.0274,0.4595,0.7687,-0.5277,-0.2658,0.2451,-0.6673,0.6809,0.3018
14967.0146,0.3634,0.8099,0.0274,0.4595,0.7684,-0.5272,-0.2676,0.2449,-0.6695,0.6791,0.3009
14967.0234,0.3634,0.8099,0.0274,0.4595,0.7686,-0.5270,-0.2675,0.2448,-0.6693,0.6791,0.3014
14967.0312,0.3634,0.8100,0.0274,0.4595,0.7686,-0.5268,-0.2678,0.2448,-0.6696,0.6788,0.3015
14967.0381,0.3634,0.8100,0.0274,0.4595,0.7686,-0.5268,-0.2678,0.2448,-0.6696,0.6788,0.3015
14967.0459,0.3634,0.8100,0.0274,0.4595,0.7660,-0.5290,-0.2702,0.2458,-0.6740,0.6776,0.2944
14967.0537,0.3634,0.8100,0.0274,0.4595,0.7674,-0.5272,-0.2704,0.2450,-0.6734,0.6766,0.2979
14967.0732,0.3634,0.8100,0.0273,0.4595,0.7676,-0.5277,-0.2686,0.2452,-0.6711,0.6785,0.2988
14967.0811,0.3634,0.8100,0.0273,0.4595,0.7687,-0.5271,-0.2671,0.2449,-0.6687,0.6795,0.3017
14967.0889,0.3634,0.8100,0.0273,0.4595,0.7682,-0.5270,-0.2686,0.2449,-0.6708,0.6782,0.3002
14967.0967,0.3634,0.8100,0.0273,0.4595,0.7682,-0.5270,-0.2686,0.2449,-0.6708,0.6782,0.3002
14967.1055,0.3634,0.8100,0.0273,0.4595,0.7663,-0.5276,-0.2726,0.2452,-0.6766,0.6748,0.2947
14967.1152,0.3634,0.8100,0.0273,0.4595,0.7679,-0.5269,-0.2698,0.2448,-0.6724,0.6770,0.2992
14967.1230,0.3634,0.8100,0.0273,0.4595,0.7686,-0.5275,-0.2665,0.2450,-0.6681,0.6802,0.3015
14967.1299,0.3634,0.8100,0.0273,0.4595,0.7681,-0.5276,-0.2678,0.2451,-0.6699,0.6791,0.3000
14967.1377,0.3634,0.8100,0.0273,0.4595,0.7688,-0.5268,-0.2675,0.2447,-0.6692,0.6790,0.3018
14967.1465,0.3634,0.8100,0.0273,0.4595,0.7688,-0.5268,-0.2675,0.2447,-0.6692,0.6790,0.3018
14967.1543,0.3634,0.8100,0.0273,0.4595,0.7685,-0.5268,-0.2683,0.2447,-0.6702,0.6784,0.3011
14967.1611,0.3634,0.8100,0.0273,0.4595,0.7683,-0.5271,-0.2681,0.2449,-0.6701,0.6787,0.3006
14967.1699,0.3634,0.8100,0.0273,0.4595,0.7692,-0.5262,-0.2677,0.2445,-0.6691,0.6787,0.3029
14967.1768,0.3635,0.8100,0.0272,0.4595,0.7680,-0.5269,-0.2694,0.2449,-0.6719,0.6774,0.2995
14967.1846,0.3635,0.8100,0.0272,0.4595,0.7680,-0.5269,-0.2694,0.2449,-0.6719,0.6774,0.2995
14967.1934,0.3635,0.8100,0.0272,0.4595,0.7678,-0.5271,-0.2695,0.2449,-0.6721,0.6774,0.2991
14967.2031,0.3635,0.8100,0.0272,0.4595,0.7685,-0.5276,-0.2662,0.2451,-0.6678,0.6805,0.3014
14967.2100,0.3635,0.8100,0.0272,0.4595,0.7681,-0.5274,-0.2679,0.2450,-0.6701,0.6789,0.3000
14967.2178,0.3635,0.8100,0.0272,0.4595,0.7686,-0.5267,-0.2684,0.2447,-0.6703,0.6782,0.3012
14967.2256,0.3635,0.8100,0.0272,0.4595,0.7686,-0.5269,-0.2676,0.2448,-0.6694,0.6790,0.3014
14967.2344,0.3635,0.8100,0.0272,0.4595,0.7686,-0.5269,-0.2676,0.2448,-0.6694,0.6790,0.3014
14967.2441,0.3635,0.8100,0.0272,0.4595,0.7671,-0.5286,-0.2680,0.2456,-0.6707,0.6794,0.2976
14967.2520,0.3635,0.8100,0.0272,0.4595,0.7676,-0.5283,-0.2673,0.2454,-0.6697,0.6799,0.2989
14967.2588,0.3635,0.8100,0.0272,0.4595,0.7680,-0.5278,-0.2675,0.2452,-0.6696,0.6795,0.2999
14967.2666,0.3635,0.8100,0.0272,0.4595,0.7686,-0.5269,-0.2676,0.2448,-0.6694,0.6790,0.3014
14967.2754,0.3635,0.8100,0.0272,0.4595,0.7703,-0.5242,-0.2694,0.2436,-0.6704,0.6763,0.3053
14967.2832,0.3635,0.8100,0.0272,0.4595,0.7703,-0.5242,-0.2694,0.2436,-0.6704,0.6763,0.3053
14967.2920,0.3635,0.8100,0.0272,0.4595,0.7667,-0.5293,-0.2675,0.2459,-0.6705,0.6801,0.2965
14967.3008,0.3635,0.8100,0.0272,0.4594,0.7682,-0.5276,-0.2673,0.2451,-0.6693,0.6796,0.3003
14967.3076,0.3635,0.8100,0.0272,0.4594,0.7688,-0.5273,-0.2664,0.2449,-0.6679,0.6802,0.3020
14967.3164,0.3635,0.8100,0.0272,0.4594,0.7686,-0.5264,-0.2688,0.2446,-0.6707,0.6778,0.3013
14967.3242,0.3635,0.8100,0.0271,0.4594,0.7674,-0.5280,-0.2685,0.2453,-0.6712,0.6786,0.2983
14967.3340,0.3635,0.8100,0.0271,0.4594,0.7687,-0.5259,-0.2699,0.2444,-0.6720,0.6766,0.3011
