Starting Clean Replay... 
.......................................................................................................................................................................................................
Done! Processed 19999 data rows
Time,Alt,PosN,PosE,V_Up,V_N,V_E,Zenith,BrakePct 
14913.1025,176.8895,-158.6105,1125.3423,-6.3297,-26.1703,35.4378,98.1764,0.0000
14913.1133,176.6942,-158.8722,1125.6967,-6.5508,-26.1511,35.4372,98.4602,0.0000
14913.1230,176.6288,-159.1336,1126.0510,-6.5436,-26.1317,35.4356,98.4534,0.0000
14913.1328,176.5634,-159.3948,1126.4054,-6.5364,-26.1122,35.4336,98.4468,0.0000
14913.1426,176.4980,-159.6558,1126.7598,-6.5287,-26.0930,35.4315,98.4395,0.0000
14913.1533,176.3748,-159.9167,1127.1140,-6.6204,-26.0742,35.4295,98.5587,0.0000
14913.1631,176.3087,-160.1773,1127.4683,-6.6103,-26.0563,35.4279,98.5480,0.0000
14913.1729,176.2426,-160.4378,1127.8225,-6.5990,-26.0392,35.4267,98.5358,0.0000
14913.1826,176.1767,-160.6981,1128.1768,-6.5872,-26.0226,35.4256,98.5228,0.0000
14913.1934,175.9922,-160.9583,1128.5310,-6.7808,-26.0064,35.4242,98.7715,0.0000
14913.2031,175.9245,-161.2182,1128.8853,-6.7682,-25.9905,35.4223,98.7576,0.0000
14913.2129,175.8569,-161.4781,1129.2395,-6.7553,-25.9753,35.4197,98.7434,0.0000
14913.2227,175.7894,-161.7377,1129.5936,-6.7420,-25.9608,35.4161,98.7287,0.0000
14913.2334,175.5973,-161.9973,1129.9478,-6.9448,-25.9465,35.4110,98.9895,0.0000
14913.2432,175.5279,-162.2567,1130.3019,-6.9312,-25.9324,35.4046,98.9750,0.0000
14913.2529,175.4586,-162.5159,1130.6559,-6.9173,-25.9179,35.3971,98.9602,0.0000
14913.2627,175.3895,-162.7750,1131.0098,-6.9035,-25.9041,35.3891,98.9455,0.0000
14913.2734,175.3403,-163.0340,1131.3636,-6.8550,-25.8905,35.3812,98.8866,0.0000
14913.2832,175.2718,-163.2928,1131.7174,-6.8401,-25.8780,35.3740,98.8703,0.0000
14913.2930,175.2034,-163.5516,1132.0712,-6.8246,-25.8667,35.3679,98.8527,0.0000
14913.3027,175.1353,-163.8102,1132.4248,-6.8087,-25.8570,35.3631,98.8343,0.0000
14913.3135,175.0171,-164.0687,1132.7784,-6.8794,-25.8487,35.3590,98.9263,0.0000
14913.3232,174.9484,-164.3272,1133.1320,-6.8628,-25.8412,35.3552,98.9066,0.0000
14913.3330,174.8798,-164.5856,1133.4855,-6.8455,-25.8342,35.3512,98.8859,0.0000
14913.3428,174.8115,-164.8439,1133.8390,-6.8267,-25.8276,35.3467,98.8634,0.0000
14913.3525,174.7244,-165.1021,1134.1924,-6.8393,-25.8217,35.3413,98.8810,0.0000
14913.3633,174.6561,-165.3603,1134.5458,-6.8182,-25.8161,35.3348,98.8558,0.0000
14913.3809,174.5337,-165.8249,1135.1816,-6.7794,-25.8083,35.3221,98.8091,0.0000
14913.3896,174.4728,-166.0572,1135.4995,-6.7596,-25.8049,35.3161,98.7852,0.0000
14913.3984,174.3732,-166.2636,1135.7820,-6.8202,-25.8021,35.3113,98.8638,0.0000
14913.4062,174.3187,-166.4700,1136.0645,-6.8020,-25.7991,35.3068,98.8415,0.0000
14913.4150,174.2576,-166.7022,1136.3822,-6.7807,-25.7957,35.3018,98.8155,0.0000
14913.4248,174.1899,-166.9601,1136.7352,-6.7568,-25.7921,35.2966,98.7862,0.0000
14913.4326,174.2320,-167.1664,1137.0176,-6.5720,-25.7890,35.2924,98.5505,0.0000
14913.4434,174.1664,-167.4243,1137.3705,-6.5489,-25.7854,35.2870,98.5222,0.0000
14913.4531,174.1011,-167.6822,1137.7233,-6.5262,-25.7819,35.2816,98.4943,0.0000
14913.4629,174.0359,-167.9400,1138.0760,-6.5035,-25.7785,35.2768,98.4663,0.0000
14913.4727,174.1233,-168.1977,1138.4288,-6.2173,-25.7755,35.2730,98.0996,0.0000
14913.4834,174.0612,-168.4555,1138.7815,-6.1928,-25.7729,35.2703,98.0688,0.0000
14913.4932,173.9995,-168.7132,1139.1342,-6.1672,-25.7709,35.2687,98.0363,0.0000
14913.5029,173.9379,-168.9709,1139.4868,-6.1404,-25.7693,35.2676,98.0022,0.0000
14913.5127,173.9041,-169.2289,1139.8397,-5.9764,-25.8222,35.3023,97.7806,0.0000
14913.5234,173.8449,-169.4874,1140.1929,-5.8585,-25.8773,35.3292,97.6196,0.0000
14913.5332,173.7869,-169.7463,1140.5463,-5.7389,-25.9214,35.3585,97.4576,0.0000
14913.5430,173.7301,-170.0058,1140.9000,-5.6207,-25.9734,35.3893,97.2965,0.0000
14913.5527,173.7994,-170.2658,1141.2542,-5.2819,-26.0245,35.4270,96.8516,0.0000
14913.5635,173.7473,-170.5263,1141.6086,-5.1526,-26.0654,35.4616,96.6775,0.0000
14913.5732,173.6963,-170.7871,1141.9635,-5.0330,-26.1030,35.5016,96.5159,0.0000
14913.5830,173.6461,-171.0481,1142.3186,-5.0074,-26.1008,35.5088,96.4825,0.0000
14913.5928,173.5204,-171.3091,1142.6737,-5.1192,-26.0985,35.5149,96.6253,0.0000
14913.6025,173.4693,-171.5701,1143.0289,-5.0947,-26.0956,35.5200,96.5936,0.0000
14913.6133,173.4185,-171.8310,1143.3842,-5.0704,-26.0921,35.5233,96.5624,0.0000
14913.6230,173.3679,-172.0919,1143.7394,-5.0465,-26.0878,35.5253,96.5318,0.0000
14913.6328,173.2318,-172.3528,1144.0946,-5.1839,-26.0827,35.5253,96.7085,0.0000
14913.6426,173.1801,-172.6136,1144.4498,-5.1614,-26.0774,35.5242,96.6803,0.0000
14913.6533,173.1286,-172.8743,1144.8051,-5.1395,-26.0719,35.5224,96.6528,0.0000
14913.6631,173.0773,-173.1350,1145.1603,-5.1177,-26.0664,35.5204,96.6256,0.0000
14913.6729,172.9203,-173.3957,1145.5155,-5.2997,-26.0608,35.5180,96.8598,0.0000
14913.6826,172.8674,-173.6562,1145.8707,-5.2775,-26.0552,35.5152,96.8322,0.0000
14913.6934,172.8147,-173.9168,1146.2258,-5.2544,-26.0498,35.5116,96.8036,0.0000
14913.7031,172.7623,-174.1772,1146.5809,-5.2305,-26.0444,35.5078,96.7739,0.0000
14913.7129,172.5262,-174.4377,1146.9360,-5.5647,-26.0390,35.5032,97.2034,0.0000
14913.7227,172.4707,-174.6980,1147.2910,-5.5410,-26.0331,35.4984,97.1742,0.0000
14913.7334,172.4154,-174.9583,1147.6460,-5.5182,-26.0264,35.4929,97.1463,0.0000
14913.7432,172.3603,-175.2185,1148.0009,-5.4966,-26.0194,35.4869,97.1200,0.0000
14913.7529,172.0426,-175.4787,1148.3557,-5.9911,-26.0127,35.4802,97.7547,0.0000
14913.7627,171.9828,-175.7388,1148.7104,-5.9720,-26.0063,35.4732,97.7320,0.0000
14913.7734,171.9232,-175.9988,1149.0652,-5.9543,-26.0000,35.4657,97.7110,0.0000
14913.7832,171.8637,-176.2588,1149.4198,-5.9377,-25.9939,35.4579,97.6916,0.0000
14913.7930,171.6718,-176.5187,1149.7743,-6.1820,-25.9878,35.4499,98.0057,0.0000
14913.8115,171.5546,-177.0123,1150.4476,-6.1526,-25.9763,35.4339,97.9717,0.0000
14913.8223,171.4931,-177.2721,1150.8019,-6.1365,-25.9707,35.4251,97.9529,0.0000
14913.8301,171.2282,-177.4798,1151.0852,-6.5437,-25.9666,35.4177,98.4748,0.0000
14913.8379,171.1759,-177.6875,1151.3685,-6.5286,-25.9627,35.4099,98.4572,0.0000
14913.8457,171.1237,-177.8952,1151.6517,-6.5135,-25.9590,35.4022,98.4395,0.0000
14913.8535,171.0717,-178.1029,1151.9349,-6.4975,-25.9553,35.3942,98.4207,0.0000
14913.8643,171.0068,-178.3624,1152.2888,-6.4770,-25.9501,35.3840,98.3966,0.0000
14913.8730,170.9486,-178.5959,1152.6072,-6.4585,-25.9455,35.3748,98.3749,0.0000
14913.8828,170.8841,-178.8554,1152.9608,-6.4379,-25.9408,35.3647,98.3507,0.0000
14913.8926,170.8199,-179.1148,1153.3145,-6.4174,-25.9368,35.3547,98.3264,0.0000
14913.9033,170.4980,-179.3741,1153.6680,-6.8897,-25.9338,35.3448,98.9315,0.0000
14913.9131,170.4292,-179.6334,1154.0214,-6.8711,-25.9311,35.3348,98.9097,0.0000
14913.9229,170.3606,-179.8927,1154.3746,-6.8540,-25.9284,35.3247,98.8899,0.0000
14913.9326,170.2921,-180.1520,1154.7278,-6.8382,-25.9253,35.3145,98.8717,0.0000
14913.9434,169.9579,-180.4112,1155.0809,-7.3233,-25.9218,35.3043,99.4923,0.0000
14913.9531,169.8847,-180.6704,1155.4340,-7.3095,-25.9185,35.2943,99.4768,0.0000
14913.9629,169.8117,-180.9296,1155.7869,-7.2965,-25.9155,35.2845,99.4624,0.0000
14913.9727,169.7388,-181.1887,1156.1396,-7.2845,-25.9136,35.2752,99.4489,0.0000
14913.9834,169.5033,-181.4479,1156.4923,-7.5749,-25.9133,35.2660,99.8200,0.0000
14913.9932,169.4276,-181.7070,1156.8450,-7.5641,-25.9142,35.2571,99.8078,0.0000
14914.0029,169.3520,-181.9662,1157.1975,-7.5535,-25.9160,35.2483,99.7956,0.0000
14914.0127,169.2765,-182.2253,1157.5499,-7.5425,-25.9188,35.2398,99.7827,0.0000
14914.0234,168.9927,-182.4845,1157.9023,-7.9123,-25.9223,35.2318,100.2534,0.0000
14914.0332,168.9137,-182.7438,1158.2546,-7.9005,-25.9262,35.2240,100.2393,0.0000
14914.0430,168.8347,-183.0031,1158.6068,-7.8886,-25.9302,35.2165,100.2252,0.0000
14914.0527,168.7559,-183.2624,1158.9590,-7.8770,-25.9342,35.2085,100.2114,0.0000
14914.0635,168.4458,-183.5217,1159.3110,-8.2843,-25.9377,35.2006,100.7283,0.0000
14914.0732,168.3630,-183.7811,1159.6630,-8.2732,-25.9407,35.1925,100.7154,0.0000
14914.0830,168.2803,-184.0405,1160.0149,-8.2626,-25.9428,35.1845,100.7032,0.0000
14914.0928,168.1977,-184.3000,1160.3667,-8.2522,-25.9445,35.1762,100.6914,0.0000
14914.1025,167.8928,-184.5594,1160.7184,-8.6395,-25.9455,35.1679,101.1825,0.0000
14914.1133,167.8064,-184.8189,1161.0701,-8.6276,-25.9462,35.1599,101.1689,0.0000
14914.1230,167.7202,-185.0783,1161.4216,-8.6144,-25.9467,35.1523,101.1538,0.0000
14914.1328,167.6342,-185.3378,1161.7731,-8.6002,-25.9478,35.1451,101.1371,0.0000
14914.1426,167.4243,-185.5973,1162.1245,-8.8046,-25.9493,35.1380,101.3961,0.0000
14914.1533,167.3363,-185.8568,1162.4758,-8.7879,-25.9513,35.1309,101.3762,0.0000
14914.1631,167.2486,-186.1163,1162.8271,-8.7695,-25.9538,35.1243,101.3540,0.0000
14914.1729,167.1610,-186.3759,1163.1783,-8.7491,-25.9569,35.1186,101.3290,0.0000
14914.1826,166.9566,-186.6355,1163.5295,-8.9329,-25.9600,35.1130,101.5613,0.0000
14914.1934,166.8674,-186.8951,1163.8806,-8.9091,-25.9626,35.1076,101.5320,0.0000
14914.2031,166.7784,-187.1547,1164.2317,-8.8840,-25.9653,35.1019,101.5011,0.0000
14914.2129,166.6902,-187.4141,1164.5828,-8.7615,-25.9184,35.1019,101.3538,0.0000
14914.2227,166.6032,-187.6731,1164.9337,-8.6391,-25.8744,35.0987,101.2063,0.0000
14914.2334,166.5175,-187.9316,1165.2847,-8.5121,-25.8247,35.0966,101.0535,0.0000
14914.2510,166.3663,-188.3956,1165.9163,-8.2845,-25.7352,35.0782,100.7813,0.0000
14914.2598,166.2922,-188.6271,1166.2319,-8.1707,-25.6935,35.0663,100.6447,0.0000
14914.2676,166.1907,-188.8324,1166.5125,-8.1331,-25.6530,35.0575,100.6043,0.0000
14914.2764,166.1260,-189.0375,1166.7928,-8.0322,-25.6118,35.0481,100.4831,0.0000
14914.2842,166.0622,-189.2422,1167.0732,-7.9309,-25.5716,35.0417,100.3606,0.0000
14914.2930,165.9913,-189.4722,1167.3885,-7.8176,-25.5238,35.0298,100.2244,0.0000
14914.3027,165.9990,-189.7271,1167.7388,-7.5373,-25.4586,35.0148,99.8764,0.0000
14914.3135,165.9242,-189.9814,1168.0889,-7.4122,-25.3948,35.0035,99.7260,0.0000
14914.3232,165.8508,-190.2350,1168.4388,-7.2830,-25.3279,34.9865,99.5711,0.0000
14914.3330,165.7786,-190.4879,1168.7886,-7.1494,-25.2626,34.9621,99.4110,0.0000
14914.3428,165.7696,-190.7402,1169.1381,-6.9011,-25.1983,34.9413,99.1012,0.0000
14914.3525,165.7013,-190.9919,1169.4874,-6.7659,-25.1407,34.9274,98.9349,0.0000
14914.3633,165.6343,-191.2430,1169.8367,-6.6356,-25.0828,34.9130,98.7746,0.0000
14914.3730,165.5686,-191.4935,1170.1857,-6.5124,-25.0117,34.8873,98.6266,0.0000
14914.3828,165.5015,-191.7433,1170.5344,-6.3931,-24.9472,34.8687,98.4810,0.0000
14914.3926,165.4382,-191.9924,1170.8829,-6.2650,-24.8759,34.8456,98.3251,0.0000
14914.4033,165.3761,-192.2408,1171.2312,-6.1423,-24.8035,34.8174,98.1765,0.0000
14914.4131,165.3153,-192.4885,1171.5792,-6.0183,-24.7375,34.7967,98.0238,0.0000
14914.4229,165.3067,-192.7356,1171.9270,-5.7951,-24.6707,34.7710,97.7405,0.0000
14914.4326,165.2488,-192.9823,1172.2748,-5.7680,-24.6700,34.7732,97.7045,0.0000
14914.4434,165.1913,-193.2290,1172.6226,-5.7419,-24.6707,34.7737,97.6700,0.0000
14914.4531,165.1340,-193.4757,1172.9703,-5.7170,-24.6720,34.7732,97.6371,0.0000
14914.4629,165.0769,-193.7224,1173.3181,-5.6932,-24.6733,34.7717,97.6057,0.0000
14914.4727,165.0201,-193.9692,1173.6658,-5.6698,-24.6748,34.7693,97.5750,0.0000
14914.4834,164.9635,-194.2159,1174.0134,-5.6470,-24.6770,34.7663,97.5451,0.0000
14914.4932,164.9072,-194.4627,1174.3611,-5.6248,-24.6799,34.7632,97.5159,0.0000
14914.5029,164.9047,-194.7095,1174.7087,-5.4851,-24.6838,34.7599,97.3314,0.0000
14914.5127,164.8500,-194.9564,1175.0563,-5.4633,-24.6882,34.7562,97.3026,0.0000
14914.5234,164.7954,-195.2033,1175.4038,-5.4408,-24.6927,34.7526,97.2729,0.0000
14914.5332,164.7411,-195.4502,1175.7513,-5.4176,-24.6972,34.7492,97.2423,0.0000
14914.5430,164.7377,-195.6972,1176.0989,-5.2831,-24.7014,34.7458,97.0643,0.0000
14914.5527,164.6850,-195.9443,1176.4463,-5.2606,-24.7052,34.7421,97.0348,0.0000
14914.5635,164.6325,-196.1913,1176.7937,-5.2395,-24.7089,34.7386,97.0069,0.0000
14914.5732,164.5802,-196.4385,1177.1411,-5.2196,-24.7128,34.7357,96.9806,0.0000
14914.5830,164.5281,-196.6856,1177.4884,-5.2015,-24.7172,34.7333,96.9566,0.0000
14914.5928,164.4762,-196.9328,1177.8357,-5.1852,-24.7219,34.7310,96.9348,0.0000
14914.6025,164.4244,-197.1800,1178.1830,-5.1702,-24.7269,34.7288,96.9147,0.0000
14914.6133,164.3728,-197.4273,1178.5303,-5.1550,-24.7323,34.7266,96.8945,0.0000
14914.6230,164.4718,-197.6747,1178.8776,-4.8182,-24.7381,34.7246,96.4476,0.0000
14914.6328,164.4237,-197.9221,1179.2249,-4.8022,-24.7443,34.7228,96.4260,0.0000
14914.6426,164.3757,-198.1696,1179.5720,-4.7857,-24.7506,34.7210,96.4039,0.0000
14914.6533,164.3279,-198.4171,1179.9192,-4.7682,-24.7575,34.7190,96.3803,0.0000
14914.6631,164.3471,-198.6647,1180.2664,-4.6102,-24.7649,34.7174,96.1701,0.0000
14914.6816,164.2598,-199.1354,1180.9260,-4.5744,-24.7786,34.7158,96.1215,0.0000
14914.6924,164.2142,-199.3832,1181.2732,-4.5562,-24.7857,34.7152,96.0969,0.0000
14914.7002,164.4381,-199.5815,1181.5509,-4.0097,-24.7913,34.7150,95.3698,0.0000
14914.7080,164.4061,-199.7798,1181.8286,-3.9959,-24.7971,34.7146,95.3511,0.0000
14914.7168,164.3702,-200.0031,1182.1410,-3.9815,-24.8038,34.7145,95.3314,0.0000
14914.7246,164.3384,-200.2015,1182.4187,-3.9697,-24.8096,34.7145,95.3152,0.0000
14914.7354,164.5865,-200.4496,1182.7659,-3.3773,-24.8164,34.7149,94.5251,0.0000
14914.7432,164.5595,-200.6482,1183.0436,-3.3665,-24.8214,34.7158,94.5104,0.0000
14914.7529,164.5259,-200.8964,1183.3907,-3.3539,-24.8268,34.7172,94.4932,0.0000
14914.7627,164.4924,-201.1447,1183.7379,-3.3424,-24.8316,34.7189,94.4774,0.0000
14914.7734,164.5612,-201.3931,1184.0851,-3.1302,-24.8361,34.7206,94.1938,0.0000
14914.7832,164.5300,-201.6414,1184.4323,-3.1209,-24.8410,34.7226,94.1809,0.0000
14914.7930,164.4988,-201.8899,1184.7795,-3.1122,-24.8462,34.7245,94.1688,0.0000
14914.8027,164.4677,-202.1384,1185.1268,-3.1038,-24.8519,34.7266,94.1571,0.0000
14914.8135,164.5838,-202.3869,1185.4741,-2.8097,-24.8580,34.7283,93.7640,0.0000
14914.8232,164.5557,-202.6355,1185.8214,-2.8016,-24.8644,34.7298,93.7527,0.0000
14914.8330,164.5278,-202.8842,1186.1687,-2.7931,-24.8706,34.7314,93.7410,0.0000
14914.8428,164.4999,-203.1329,1186.5160,-2.7843,-24.8771,34.7332,93.7287,0.0000
14914.8525,164.3823,-203.3817,1186.8633,-2.9465,-24.8841,34.7351,93.9448,0.0000
14914.8633,164.3529,-203.6306,1187.2107,-2.9364,-24.8917,34.7369,93.9308,0.0000
14914.8730,164.3236,-203.8796,1187.5581,-2.9258,-24.9000,34.7389,93.9159,0.0000
14914.8828,164.2944,-204.1286,1187.9055,-2.9145,-24.9085,34.7414,93.9002,0.0000
14914.8926,164.3362,-204.3777,1188.2529,-2.7688,-24.9173,34.7449,93.7052,0.0000
14914.9033,164.3086,-204.6270,1188.6003,-2.7559,-24.9255,34.7490,93.6872,0.0000
14914.9131,164.2811,-204.8763,1188.9479,-2.7421,-24.9332,34.7539,93.6681,0.0000
14914.9229,164.2537,-205.1256,1189.2954,-2.7274,-24.9400,34.7597,93.6478,0.0000
14914.9326,164.0004,-205.3750,1189.6431,-3.1319,-24.9463,34.7660,94.1862,0.0000
14914.9434,163.9691,-205.6245,1189.9907,-3.1156,-24.9521,34.7729,94.1635,0.0000
14914.9531,163.9381,-205.8741,1190.3385,-3.0990,-24.9576,34.7806,94.1405,0.0000
14914.9629,163.9072,-206.1237,1190.6864,-3.0828,-24.9630,34.7887,94.1180,0.0000
14914.9727,163.6274,-206.3734,1191.0343,-3.5237,-24.9691,34.7973,94.7034,0.0000
14914.9834,163.5923,-206.6231,1191.3823,-3.5091,-24.9760,34.8059,94.6827,0.0000
14914.9932,163.5573,-206.8729,1191.7305,-3.4951,-24.9833,34.8148,94.6629,0.0000
14915.0029,163.5224,-207.1227,1192.0786,-3.4819,-24.9907,34.8248,94.6440,0.0000
14915.0127,163.1559,-207.3727,1192.4269,-4.0709,-24.9976,34.8350,95.4238,0.0000
14915.0234,163.1153,-207.6227,1192.7753,-4.0597,-25.0037,34.8457,95.4073,0.0000
14915.0332,163.0747,-207.8727,1193.1238,-4.0493,-25.0086,34.8572,95.3921,0.0000
14915.0430,163.0343,-208.1228,1193.4724,-4.0398,-25.0125,34.8696,95.3779,0.0000
14915.0527,162.6761,-208.3730,1193.8212,-4.6013,-25.0162,34.8825,96.1183,0.0000
14915.0635,162.6301,-208.6232,1194.1700,-4.5931,-25.0197,34.8957,96.1057,0.0000
14915.0732,162.5842,-208.8734,1194.5190,-4.5857,-25.0234,34.9089,96.0941,0.0000
14915.0830,162.5384,-209.1236,1194.8682,-4.5790,-25.0273,34.9215,96.0836,0.0000
14915.0928,162.2926,-209.3739,1195.2174,-4.9287,-25.0317,34.9331,96.5424,0.0000
14915.1025,162.2433,-209.6243,1195.5668,-4.9230,-25.0365,34.9438,96.5332,0.0000
14915.1211,162.1548,-210.0750,1196.1959,-4.9116,-25.0452,34.9618,96.5152,0.0000
14915.1299,162.1106,-210.3004,1196.5106,-4.9048,-25.0497,34.9702,96.5048,0.0000
14915.1377,161.7392,-210.5008,1196.7904,-5.4836,-25.0536,34.9776,97.2634,0.0000
14915.1465,161.6954,-210.7013,1197.0703,-5.4770,-25.0579,34.9841,97.2534,0.0000
14915.1543,161.6516,-210.9018,1197.3502,-5.4703,-25.0622,34.9905,97.2434,0.0000
14915.1631,161.6024,-211.1273,1197.6652,-5.4633,-25.0670,34.9972,97.2328,0.0000
14915.1729,161.3638,-211.3781,1198.0151,-5.7782,-25.0720,35.0047,97.6432,0.0000
14915.1826,161.3061,-211.6288,1198.3652,-5.7722,-25.0766,35.0125,97.6339,0.0000
14915.1934,161.2484,-211.8796,1198.7155,-5.7665,-25.0808,35.0209,97.6248,0.0000
14915.2031,161.1908,-212.1304,1199.0657,-5.7607,-25.0844,35.0298,97.6156,0.0000
14915.2129,160.9238,-212.3813,1199.4160,-6.1189,-25.0872,35.0394,98.0813,0.0000
14915.2227,160.8626,-212.6322,1199.7665,-6.1115,-25.0891,35.0489,98.0700,0.0000
14915.2334,160.8015,-212.8831,1200.1171,-6.1026,-25.0909,35.0578,98.0569,0.0000
14915.2432,160.7406,-213.1340,1200.4677,-6.0922,-25.0933,35.0663,98.0418,0.0000
14915.2529,160.4626,-213.3849,1200.8184,-6.4569,-25.0965,35.0749,98.5146,0.0000
14915.2627,160.3981,-213.6359,1201.1692,-6.4444,-25.1003,35.0833,98.4967,0.0000
14915.2734,160.3338,-213.8869,1201.5200,-6.4315,-25.1042,35.0920,98.4781,0.0000
14915.2832,160.2695,-214.1380,1201.8710,-6.4184,-25.1075,35.1013,98.4592,0.0000
14915.2930,160.0447,-214.3891,1202.2220,-6.6827,-25.1097,35.1118,98.8002,0.0000
14915.3027,159.9779,-214.6402,1202.5732,-6.6689,-25.1109,35.1228,98.7805,0.0000
14915.3135,159.9113,-214.8913,1202.9246,-6.6550,-25.1109,35.1340,98.7605,0.0000
14915.3232,159.8448,-215.1424,1203.2760,-6.6410,-25.1109,35.1449,98.7406,0.0000
14915.3330,159.7637,-215.3935,1203.6276,-6.6526,-25.1109,35.1562,98.7539,0.0000
14915.3428,159.6973,-215.6446,1203.9791,-6.6395,-25.1105,35.1674,98.7351,0.0000
14915.3525,159.6309,-215.8957,1204.3308,-6.6268,-25.1095,35.1791,98.7169,0.0000
14915.3633,159.5647,-216.1468,1204.6826,-6.6147,-25.1075,35.1911,98.6995,0.0000
14915.3730,159.4021,-216.3978,1205.0345,-6.7687,-25.1044,35.2036,98.8972,0.0000
14915.3828,159.3345,-216.6489,1205.3866,-6.7560,-25.1003,35.2160,98.8792,0.0000
14915.3926,159.2670,-216.8998,1205.7388,-6.7426,-25.0952,35.2280,98.8604,0.0000
14915.4033,159.1996,-217.1508,1206.0911,-6.7285,-25.0903,35.2395,98.8409,0.0000
14915.4131,159.2070,-217.4017,1206.4435,-6.5858,-25.0858,35.2502,98.6551,0.0000
14915.4229,159.1413,-217.6525,1206.7960,-6.5713,-25.0820,35.2604,98.6352,0.0000
14915.4326,159.0756,-217.9033,1207.1487,-6.5568,-25.0790,35.2704,98.6150,0.0000
14915.4434,159.0101,-218.1541,1207.5015,-6.5423,-25.0764,35.2795,98.5952,0.0000
14915.4531,159.0089,-218.4048,1207.8542,-6.4179,-25.0734,35.2884,98.4330,0.0000
14915.4629,158.9448,-218.6555,1208.2072,-6.4036,-25.0695,35.2975,98.4135,0.0000
14915.4727,158.8808,-218.9062,1208.5602,-6.3890,-25.0650,35.3070,98.3937,0.0000
14915.4834,158.8170,-219.1568,1208.9133,-6.3733,-25.0599,35.3169,98.3723,0.0000
14915.4932,158.7722,-219.4074,1209.2666,-6.3235,-25.0540,35.3271,98.3070,0.0000
14915.5029,158.7090,-219.6579,1209.6199,-6.3043,-25.0477,35.3372,98.2812,0.0000
14915.5127,158.6461,-219.9084,1209.9733,-6.2838,-25.0413,35.3471,98.2538,0.0000
14915.5234,158.5834,-220.1587,1210.3268,-6.2628,-25.0354,35.3568,98.2257,0.0000
14915.5332,158.6187,-220.4091,1210.6804,-6.0742,-25.0304,35.3661,97.9805,0.0000
14915.5430,158.5581,-220.6594,1211.0342,-6.0544,-25.0263,35.3754,97.9538,0.0000
14915.5615,158.4434,-221.1348,1211.7064,-6.0202,-25.0215,35.3923,97.9074,0.0000
14915.5713,158.3893,-221.3600,1212.0250,-6.0043,-25.0196,35.3996,97.8859,0.0000
14915.5801,158.4123,-221.5852,1212.3436,-5.8568,-25.0175,35.4068,97.6937,0.0000
14915.5879,158.3655,-221.7853,1212.6270,-5.8429,-25.0153,35.4131,97.6750,0.0000
14915.5957,158.3188,-221.9854,1212.9103,-5.8293,-25.0131,35.4194,97.6567,0.0000
14915.6064,158.2606,-222.2355,1213.2645,-5.8124,-25.0100,35.4276,97.6339,0.0000
14915.6152,158.1953,-222.4606,1213.5834,-5.8195,-25.0073,35.4351,97.6423,0.0000
14915.6230,158.1488,-222.6607,1213.8668,-5.8056,-25.0044,35.4419,97.6236,0.0000
14915.6328,158.0908,-222.9107,1214.2213,-5.7877,-25.0007,35.4506,97.5995,0.0000
14915.6426,158.0330,-223.1607,1214.5758,-5.7698,-24.9966,35.4597,97.5755,0.0000
14915.6533,157.9820,-223.4106,1214.9304,-5.7407,-24.9922,35.4691,97.5368,0.0000
14915.6631,157.9247,-223.6605,1215.2852,-5.7229,-24.9874,35.4790,97.5127,0.0000
14915.6729,157.8676,-223.9104,1215.6400,-5.7052,-24.9824,35.4889,97.4889,0.0000
14915.6826,157.8106,-224.1602,1215.9950,-5.6874,-24.9771,35.4989,97.4650,0.0000
14915.6934,157.7086,-224.4099,1216.3500,-5.7468,-24.9716,35.5091,97.5412,0.0000
14915.7031,157.6513,-224.6596,1216.7051,-5.7285,-24.9659,35.5194,97.5165,0.0000
14915.7129,157.5941,-224.9092,1217.0603,-5.7102,-24.9598,35.5296,97.4919,0.0000
14915.7227,157.5371,-225.1588,1217.4156,-5.6920,-24.9538,35.5396,97.4675,0.0000
14915.7334,157.5184,-225.4083,1217.7711,-5.6085,-24.9483,35.5493,97.3583,0.0000
14915.7432,157.4624,-225.6578,1218.1267,-5.5908,-24.9434,35.5589,97.3345,0.0000
14915.7529,157.4066,-225.9072,1218.4823,-5.5740,-24.9386,35.5683,97.3120,0.0000
14915.7627,157.3510,-226.1566,1218.8380,-5.5586,-24.9339,35.5776,97.2912,0.0000
14915.7734,157.1842,-226.4059,1219.1938,-5.7358,-24.9293,35.5863,97.5202,0.0000
14915.7832,157.1269,-226.6551,1219.5498,-5.7234,-24.9247,35.5945,97.5033,0.0000
14915.7930,157.0697,-226.9044,1219.9058,-5.7117,-24.9195,35.6033,97.4875,0.0000
14915.8027,157.0126,-227.1535,1220.2618,-5.7005,-24.9138,35.6127,97.4723,0.0000
14915.8135,156.7974,-227.4026,1220.6180,-5.9614,-24.9072,35.6231,97.8093,0.0000
14915.8232,156.7379,-227.6517,1220.9744,-5.9503,-24.9000,35.6341,97.7941,0.0000
14915.8330,156.6784,-227.9006,1221.3308,-5.9392,-24.8923,35.6451,97.7789,0.0000
14915.8428,156.6191,-228.1495,1221.6874,-5.9279,-24.8848,35.6564,97.7634,0.0000
14915.8525,156.5240,-228.3983,1222.0439,-5.9782,-24.8772,35.6679,97.8275,0.0000
14915.8633,156.4642,-228.6470,1222.4006,-5.9668,-24.8701,35.6788,97.8119,0.0000
14915.8730,156.4046,-228.8957,1222.7574,-5.9559,-24.8632,35.6892,97.7970,0.0000
